degrees,latitude,longitude,timestamp
31.22,22.3046833,39.1036333,2022-04-23T17:10:25.000Z
31.2,22.3047,39.1036167,2022-04-23T18:10:25.000Z
31.2,22.3047,39.1035833,2022-04-23T19:10:25.000Z
31.16,22.3047167,39.1035667,2022-04-23T20:10:25.000Z
31.1,22.3047,39.1035833,2022-04-23T21:10:25.000Z
31.12,22.3047,39.1035833,2022-04-23T22:10:25.000Z
31.04,22.3046833,39.10355,2022-04-23T23:10:25.000Z
31.02,22.3046667,39.10355,2022-04-24T00:10:25.000Z
30.8,22.30465,39.10355,2022-04-24T01:10:25.000Z
30.76,22.30465,39.1035667,2022-04-24T02:10:25.000Z
30.92,22.30465,39.1035667,2022-04-24T03:10:25.000Z
30.96,22.30465,39.1035667,2022-04-24T04:10:25.000Z
31.08,22.30465,39.1035833,2022-04-24T05:10:25.000Z
31.34,22.3046333,39.1036,2022-04-24T06:10:25.000Z
31.52,22.30465,39.1036,2022-04-24T07:10:25.000Z
31.62,22.30465,39.1036,2022-04-24T08:10:25.000Z
31.56,22.30465,39.1036,2022-04-24T09:10:25.000Z
31.7,22.3046667,39.1036,2022-04-24T10:10:25.000Z
31.78,22.3046667,39.1036167,2022-04-24T11:10:25.000Z
31.84,22.3046833,39.1035833,2022-04-24T12:10:25.000Z
31.88,22.3046833,39.1035667,2022-04-24T13:10:25.000Z
31.88,22.3046833,39.1035833,2022-04-24T14:10:25.000Z
31.74,22.3046833,39.1035833,2022-04-24T15:10:25.000Z
31.66,22.3047,39.1036,2022-04-24T16:10:25.000Z
31.66,22.3047167,39.1035667,2022-04-24T17:10:25.000Z
31.74,22.30465,39.1036167,2022-04-24T18:10:25.000Z
31.7,22.3046667,39.1035833,2022-04-24T19:10:25.000Z
31.68,22.3047,39.1035833,2022-04-24T20:10:25.000Z
31.6,22.30465,39.1036167,2022-04-24T21:10:25.000Z
31.54,22.3047,39.1035833,2022-04-24T22:10:25.000Z
31.52,22.30465,39.1036,2022-04-24T23:10:25.000Z
31.48,22.30465,39.1035667,2022-04-25T00:10:25.000Z
31.44,22.30465,39.1036,2022-04-25T01:10:25.000Z
31.38,22.3046333,39.1036,2022-04-25T02:10:25.000Z
31.38,22.3046167,39.1035833,2022-04-25T03:10:25.000Z
31.42,22.3046333,39.1035667,2022-04-25T04:10:25.000Z
31.52,22.30465,39.1035667,2022-04-25T05:10:25.000Z
31.54,22.3046667,39.1035833,2022-04-25T06:10:25.000Z
31.76,22.30465,39.1036,2022-04-25T07:10:25.000Z
31.9,22.3046333,39.1036,2022-04-25T08:10:25.000Z
32.12,22.30465,39.1036,2022-04-25T09:10:25.000Z
32.38,22.3046667,39.1035833,2022-04-25T10:10:25.000Z
32.44,22.30465,39.1035833,2022-04-25T11:10:25.000Z
32.34,22.30465,39.1035667,2022-04-25T12:10:25.000Z
32.18,22.3046667,39.1035833,2022-04-25T13:10:25.000Z
32.12,22.30465,39.1035833,2022-04-25T14:10:25.000Z
32.0,22.3047,39.1035333,2022-04-25T15:10:25.000Z
31.86,22.3047,39.10355,2022-04-25T16:10:25.000Z
31.8,22.3047,39.10355,2022-04-25T17:10:25.000Z
31.72,22.3047,39.1035667,2022-04-25T18:10:25.000Z
31.68,22.3046667,39.1035667,2022-04-25T19:10:25.000Z
31.6,22.3046833,39.10355,2022-04-25T20:10:25.000Z
31.56,22.3046833,39.1035667,2022-04-25T21:10:25.000Z
31.52,22.3047,39.1035667,2022-04-25T22:10:25.000Z
31.4,22.3046667,39.1035667,2022-04-25T23:10:25.000Z
31.44,22.3046833,39.1035833,2022-04-26T00:10:25.000Z
31.4,22.3046667,39.1035667,2022-04-26T01:10:25.000Z
31.32,22.3046667,39.1035667,2022-04-26T02:10:25.000Z
31.24,22.30465,39.1035667,2022-04-26T03:10:25.000Z
31.24,22.3046333,39.1035667,2022-04-26T04:10:25.000Z
31.38,22.30465,39.1035667,2022-04-26T05:10:25.000Z
31.62,22.3046333,39.1036,2022-04-26T06:10:25.000Z
31.78,22.30465,39.1036,2022-04-26T07:10:25.000Z
31.92,22.30465,39.1036,2022-04-26T08:10:25.000Z
32.12,22.3046667,39.1035833,2022-04-26T09:10:25.000Z
32.14,22.3046833,39.1035667,2022-04-26T10:10:25.000Z
32.18,22.3046667,39.1035667,2022-04-26T11:10:25.000Z
32.18,22.3046667,39.1035667,2022-04-26T12:10:25.000Z
32.2,22.3046667,39.1035833,2022-04-26T13:10:25.000Z
32.14,22.3046667,39.1036,2022-04-26T14:10:25.000Z
32.04,22.3047,39.1035667,2022-04-26T15:10:25.000Z
31.96,22.3047,39.1035667,2022-04-26T16:10:25.000Z
31.9,22.3046333,39.10355,2022-04-26T17:10:25.000Z
31.84,22.3046833,39.1035333,2022-04-26T18:10:25.000Z
31.8,22.3046667,39.1035833,2022-04-26T19:10:25.000Z
31.76,22.3046667,39.1036,2022-04-26T20:10:25.000Z
31.76,22.30465,39.1036167,2022-04-26T21:10:25.000Z
31.74,22.3046833,39.10355,2022-04-26T22:10:25.000Z
31.64,22.30465,39.1036,2022-04-26T23:10:25.000Z
31.58,22.30465,39.10355,2022-04-27T00:10:25.000Z
30.5,22.3046333,39.10355,2022-04-27T01:10:25.000Z
31.46,22.30465,39.1035833,2022-04-27T02:10:25.000Z
31.46,22.30465,39.1035833,2022-04-27T03:10:25.000Z
31.44,22.30465,39.1035833,2022-04-27T04:10:25.000Z
31.52,22.3046667,39.1036,2022-04-27T05:10:25.000Z
31.64,22.30465,39.1035667,2022-04-27T06:10:25.000Z
31.92,22.30465,39.1035833,2022-04-27T07:10:25.000Z
32.06,22.30465,39.1035833,2022-04-27T08:10:25.000Z
32.18,22.3046667,39.1035667,2022-04-27T09:10:25.000Z
32.32,22.3046667,39.1035833,2022-04-27T10:10:25.000Z
32.26,22.3046667,39.1035833,2022-04-27T11:10:25.000Z
32.3,22.3046667,39.1035833,2022-04-27T12:10:25.000Z
32.22,22.3046667,39.1035833,2022-04-27T13:10:25.000Z
32.18,22.3046667,39.1035833,2022-04-27T14:10:25.000Z
32.1,22.3046833,39.1035667,2022-04-27T15:10:25.000Z
32.02,22.3047333,39.1035833,2022-04-27T16:10:25.000Z
32.0,22.3046833,39.10355,2022-04-27T17:10:25.000Z
31.94,22.3046667,39.1035667,2022-04-27T18:10:25.000Z
31.82,22.3046833,39.10355,2022-04-27T19:10:25.000Z
31.82,22.3046667,39.1035833,2022-04-27T20:10:25.000Z
31.76,22.3047,39.1035667,2022-04-27T21:10:25.000Z
31.72,22.3047,39.1035667,2022-04-27T22:10:25.000Z
31.66,22.3047,39.1035833,2022-04-27T23:10:25.000Z
31.62,22.3046667,39.1035667,2022-04-28T00:10:25.000Z
31.56,22.3047,39.1035667,2022-04-28T01:10:25.000Z
31.54,22.3046333,39.1036,2022-04-28T02:10:25.000Z
31.46,22.3046667,39.1035833,2022-04-28T03:10:25.000Z
31.44,22.30465,39.1035667,2022-04-28T04:10:25.000Z
31.54,22.3046667,39.1035667,2022-04-28T05:10:25.000Z
31.68,22.30465,39.1035833,2022-04-28T06:10:25.000Z
31.9,22.30465,39.1036,2022-04-28T07:10:25.000Z
31.98,22.3046667,39.1036,2022-04-28T08:10:25.000Z
32.02,22.30465,39.1036,2022-04-28T09:10:25.000Z
32.1,22.3046667,39.1036,2022-04-28T10:10:25.000Z
32.2,22.3046667,39.1036,2022-04-28T11:10:25.000Z
32.2,22.3046833,39.1035667,2022-04-28T12:10:25.000Z
32.12,22.3047,39.1036,2022-04-28T13:10:25.000Z
32.04,22.3047,39.1035833,2022-04-28T14:10:25.000Z
31.9,22.3047167,39.1035833,2022-04-28T15:10:25.000Z
31.76,22.3047333,39.1036,2022-04-28T16:10:25.000Z
31.74,22.3046833,39.1035833,2022-04-28T17:10:25.000Z
31.1,22.3047167,39.1035667,2022-04-28T18:10:25.000Z
31.52,22.3047,39.1035833,2022-04-28T19:10:25.000Z
31.56,22.3046833,39.1035667,2022-04-28T20:10:25.000Z
31.46,22.3047167,39.10355,2022-04-28T21:10:25.000Z
31.48,22.3047,39.1035833,2022-04-28T22:10:25.000Z
31.44,22.3047,39.1035833,2022-04-28T23:10:25.000Z
31.38,22.3046,39.1037,2022-04-29T00:10:25.000Z
31.34,22.3046833,39.1035833,2022-04-29T01:10:25.000Z
31.28,22.3046667,39.1035667,2022-04-29T02:10:25.000Z
31.26,22.30465,39.1036,2022-04-29T03:10:25.000Z
31.3,22.30465,39.1036,2022-04-29T04:10:25.000Z
31.38,22.30465,39.1036,2022-04-29T05:10:25.000Z
31.48,22.3046333,39.1036167,2022-04-29T06:10:25.000Z
31.56,22.30465,39.1036,2022-04-29T07:10:25.000Z
31.76,22.3046667,39.1035833,2022-04-29T08:10:25.000Z
31.9,22.30465,39.1035833,2022-04-29T09:10:25.000Z
31.96,22.3046667,39.1036,2022-04-29T10:10:25.000Z
32.06,22.3046667,39.1036167,2022-04-29T11:10:25.000Z
32.1,22.3046667,39.1036,2022-04-29T12:10:25.000Z
32.06,22.3046833,39.1036333,2022-04-29T13:10:25.000Z
31.98,22.3046833,39.1036,2022-04-29T14:10:25.000Z
31.88,22.3046833,39.1036,2022-04-29T15:10:25.000Z
31.86,22.3047167,39.1036333,2022-04-29T16:10:25.000Z
31.72,22.3046667,39.1036,2022-04-29T17:10:25.000Z
31.7,22.3046833,39.1035667,2022-04-29T18:10:25.000Z
31.66,22.3047167,39.1035667,2022-04-29T19:10:25.000Z
31.62,22.3047,39.1035833,2022-04-29T20:10:25.000Z
31.6,22.3047,39.10355,2022-04-29T21:10:25.000Z
31.58,22.3047,39.1035667,2022-04-29T22:10:25.000Z
31.52,22.3047,39.1035833,2022-04-29T23:10:25.000Z
31.48,22.3046333,39.1035667,2022-04-30T00:10:25.000Z
31.44,22.3046333,39.1035667,2022-04-30T01:10:25.000Z
31.4,22.3046667,39.1035667,2022-04-30T02:10:25.000Z
31.36,22.30465,39.10355,2022-04-30T03:10:25.000Z
31.36,22.30465,39.1035667,2022-04-30T04:10:25.000Z
31.4,22.30465,39.1035667,2022-04-30T05:10:25.000Z
31.6,22.3046667,39.1035667,2022-04-30T06:10:25.000Z
31.94,22.3046333,39.1036,2022-04-30T07:10:25.000Z
32.02,22.30465,39.1036,2022-04-30T08:10:25.000Z
32.18,22.30465,39.1036,2022-04-30T09:10:25.000Z
32.22,22.3046667,39.1035833,2022-04-30T10:10:25.000Z
32.26,22.3046667,39.1035833,2022-04-30T11:10:25.000Z
32.28,22.3046833,39.1035667,2022-04-30T12:10:25.000Z
32.2,22.3047167,39.1036,2022-04-30T13:10:25.000Z
32.22,22.3047,39.1035833,2022-04-30T14:10:25.000Z
32.14,22.3047,39.1035667,2022-04-30T15:10:25.000Z
32.06,22.3047,39.1036,2022-04-30T16:10:25.000Z
32.02,22.3046833,39.1036,2022-04-30T17:10:25.000Z
32.04,22.3047,39.1035833,2022-04-30T18:10:25.000Z
31.96,22.3046833,39.1035833,2022-04-30T19:10:25.000Z
31.96,22.3046667,39.1036,2022-04-30T20:10:25.000Z
31.92,22.3046833,39.1035,2022-04-30T21:10:25.000Z
31.88,22.3046833,39.10355,2022-04-30T22:10:25.000Z
31.8,22.3046667,39.1035833,2022-04-30T23:10:25.000Z
31.76,22.3044833,39.10375,2022-05-01T00:10:25.000Z
31.76,22.3046667,39.1036,2022-05-01T01:10:25.000Z
31.68,22.3046667,39.1035833,2022-05-01T02:10:25.000Z
31.62,22.3046333,39.1035667,2022-05-01T03:10:25.000Z
31.7,22.3046667,39.1035667,2022-05-01T04:10:25.000Z
31.78,22.30465,39.1035667,2022-05-01T05:10:25.000Z
31.9,22.3046833,39.1035833,2022-05-01T06:10:25.000Z
31.98,22.3046667,39.1035833,2022-05-01T07:10:25.000Z
32.12,22.3046833,39.1035833,2022-05-01T08:10:25.000Z
32.22,22.3046667,39.1035833,2022-05-01T09:10:25.000Z
32.38,22.3046833,39.1035833,2022-05-01T10:10:25.000Z
32.48,22.3046833,39.1035667,2022-05-01T11:10:25.000Z
32.56,22.3047,39.1035667,2022-05-01T12:10:25.000Z
32.54,22.3047,39.1035833,2022-05-01T13:10:25.000Z
32.48,22.3046833,39.1036,2022-05-01T14:10:25.000Z
32.4,22.3046333,39.1036333,2022-05-01T15:10:25.000Z
32.32,22.3046833,39.1036167,2022-05-01T16:10:25.000Z
32.3,22.3046833,39.1036,2022-05-01T17:10:25.000Z
32.26,22.3046833,39.1035833,2022-05-01T18:10:25.000Z
31.36,22.3046833,39.1035667,2022-05-01T19:10:25.000Z
32.08,22.3046667,39.1036,2022-05-01T20:10:25.000Z
32.06,22.3046667,39.1035833,2022-05-01T21:10:25.000Z
32.0,22.3046833,39.1035833,2022-05-01T22:10:25.000Z
31.94,22.3046667,39.1036167,2022-05-01T23:10:25.000Z
31.92,22.3046333,39.1036,2022-05-02T00:10:25.000Z
31.84,22.30465,39.1036,2022-05-02T01:10:25.000Z
31.84,22.3046667,39.1035833,2022-05-02T02:10:25.000Z
31.82,22.30465,39.10355,2022-05-02T03:10:25.000Z
31.84,22.3046667,39.1035833,2022-05-02T04:10:25.000Z
31.98,22.3046333,39.1036,2022-05-02T05:10:25.000Z
32.1,22.30465,39.1036,2022-05-02T06:10:25.000Z
32.3,22.30465,39.1036,2022-05-02T07:10:25.000Z
32.42,22.30465,39.1036,2022-05-02T08:10:25.000Z
32.52,22.3046667,39.1035833,2022-05-02T09:10:25.000Z
32.62,22.3046667,39.1036,2022-05-02T10:10:25.000Z
32.7,22.3046833,39.1035833,2022-05-02T11:10:25.000Z
32.74,22.3046833,39.1035833,2022-05-02T12:10:25.000Z
32.74,22.3046667,39.1036,2022-05-02T13:10:25.000Z
32.68,22.3046833,39.1036,2022-05-02T14:10:25.000Z
32.6,22.30465,39.1036,2022-05-02T15:10:25.000Z
32.42,22.3047,39.1036167,2022-05-02T16:10:25.000Z
32.34,22.3047167,39.1035667,2022-05-02T17:10:25.000Z
32.32,22.3046667,39.10355,2022-05-02T18:10:25.000Z
32.26,22.3047,39.10355,2022-05-02T19:10:25.000Z
32.18,22.3046833,39.1035833,2022-05-02T20:10:25.000Z
32.1,22.3046667,39.1035667,2022-05-02T21:10:25.000Z
32.04,22.3046833,39.10355,2022-05-02T22:10:25.000Z
32.02,22.3046833,39.1035667,2022-05-02T23:10:25.000Z
31.94,22.3046667,39.1035333,2022-05-03T00:10:25.000Z
31.88,22.30465,39.1035333,2022-05-03T01:10:25.000Z
31.76,22.3046667,39.1035833,2022-05-03T02:10:25.000Z
31.74,22.3046833,39.10355,2022-05-03T03:10:25.000Z
31.76,22.30465,39.1035667,2022-05-03T04:10:25.000Z
31.82,22.3046667,39.1035667,2022-05-03T05:10:25.000Z
32.22,22.30465,39.10355,2022-05-03T06:10:25.000Z
32.22,22.3046667,39.1036,2022-05-03T07:10:25.000Z
32.7,22.30465,39.1035833,2022-05-03T08:10:25.000Z
32.82,22.30465,39.1036,2022-05-03T09:10:25.000Z
32.9,22.3046667,39.1036,2022-05-03T10:10:25.000Z
32.92,22.3046667,39.1035833,2022-05-03T11:10:25.000Z
32.92,22.3046833,39.1035667,2022-05-03T12:10:25.000Z
32.8,22.3047,39.1035833,2022-05-03T13:10:25.000Z
32.78,22.3046667,39.1035667,2022-05-03T14:10:25.000Z
32.72,22.3046833,39.1035833,2022-05-03T15:10:25.000Z
32.62,22.3046833,39.1036167,2022-05-03T16:10:25.000Z
32.6,22.3047,39.1036167,2022-05-03T17:10:25.000Z
32.56,22.3047,39.10355,2022-05-03T18:10:25.000Z
32.46,22.30465,39.1035833,2022-05-03T19:10:25.000Z
32.38,22.3046333,39.1036167,2022-05-03T20:10:25.000Z
32.32,22.3046667,39.10355,2022-05-03T21:10:25.000Z
32.3,22.3047167,39.10355,2022-05-03T22:10:25.000Z
32.24,22.3047,39.1035667,2022-05-03T23:10:25.000Z
32.16,22.30465,39.10355,2022-05-04T00:10:25.000Z
32.08,22.3046667,39.10355,2022-05-04T01:10:25.000Z
31.96,22.3046833,39.10355,2022-05-04T02:10:25.000Z
31.88,22.30465,39.10355,2022-05-04T03:10:25.000Z
31.92,22.3046667,39.1035667,2022-05-04T04:10:25.000Z
32.06,22.3046333,39.1035833,2022-05-04T05:10:25.000Z
32.3,22.30465,39.1035833,2022-05-04T06:10:25.000Z
32.4,22.3046667,39.1035833,2022-05-04T07:10:25.000Z
32.48,22.30465,39.1035833,2022-05-04T08:10:25.000Z
32.62,22.3046667,39.1036,2022-05-04T09:10:25.000Z
32.64,22.3046667,39.1036,2022-05-04T10:10:25.000Z
32.74,22.3046667,39.1035833,2022-05-04T11:10:25.000Z
32.8,22.30465,39.1036333,2022-05-04T12:10:25.000Z
32.84,22.30465,39.1036167,2022-05-04T13:10:25.000Z
32.78,22.3046833,39.1036167,2022-05-04T14:10:25.000Z
32.7,22.3046833,39.1036,2022-05-04T15:10:25.000Z
32.62,22.3046667,39.1036167,2022-05-04T16:10:25.000Z
32.5,22.3046667,39.1036167,2022-05-04T17:10:25.000Z
32.46,22.3046667,39.1036,2022-05-04T18:10:25.000Z
32.42,22.30465,39.1035833,2022-05-04T19:10:25.000Z
32.42,22.30465,39.1036,2022-05-04T20:10:25.000Z
32.36,22.3046833,39.1035667,2022-05-04T21:10:25.000Z
32.3,22.3046667,39.1035667,2022-05-04T22:10:25.000Z
32.24,22.3046333,39.1035833,2022-05-04T23:10:25.000Z
32.18,22.3046667,39.10355,2022-05-05T00:10:25.000Z
32.16,22.3046667,39.10355,2022-05-05T01:10:25.000Z
32.12,22.30465,39.10355,2022-05-05T02:10:25.000Z
32.1,22.3046333,39.10355,2022-05-05T03:10:25.000Z
32.1,22.3046667,39.1035667,2022-05-05T04:10:25.000Z
32.3,22.3046333,39.1036,2022-05-05T05:10:25.000Z
32.48,22.3046333,39.1036,2022-05-05T06:10:25.000Z
32.68,22.30465,39.1036,2022-05-05T07:10:25.000Z
32.8,22.3046667,39.1036,2022-05-05T08:10:25.000Z
32.98,22.30465,39.1036,2022-05-05T09:10:25.000Z
32.98,22.3046667,39.1036,2022-05-05T10:10:25.000Z
33.0,22.3046667,39.1036,2022-05-05T11:10:25.000Z
33.0,22.3046667,39.1035833,2022-05-05T12:10:25.000Z
33.0,22.3046833,39.1036,2022-05-05T13:10:25.000Z
32.88,22.3046833,39.1036,2022-05-05T14:10:25.000Z
32.76,22.3046833,39.1035833,2022-05-05T15:10:25.000Z
32.56,22.3047,39.1036,2022-05-05T16:10:25.000Z
32.5,22.3047,39.1035667,2022-05-05T17:10:25.000Z
32.46,22.3047,39.1035667,2022-05-05T18:10:25.000Z
32.42,22.3046833,39.1035667,2022-05-05T19:10:25.000Z
32.36,22.30465,39.1035833,2022-05-05T20:10:25.000Z
32.3,22.3046667,39.1036,2022-05-05T21:10:25.000Z
32.26,22.30465,39.1035833,2022-05-05T22:10:25.000Z
32.22,22.30465,39.1035833,2022-05-05T23:10:25.000Z
32.16,22.3046333,39.1035833,2022-05-06T00:10:25.000Z
32.12,22.3046667,39.1035833,2022-05-06T01:10:25.000Z
32.0,22.3046167,39.1035667,2022-05-06T02:10:25.000Z
31.98,22.30465,39.10355,2022-05-06T03:10:25.000Z
31.98,22.30465,39.1035667,2022-05-06T04:10:25.000Z
32.04,22.30465,39.1035667,2022-05-06T05:10:25.000Z
32.12,22.30465,39.1035667,2022-05-06T06:10:25.000Z
31.88,22.3046833,39.1035833,2022-05-06T07:10:25.000Z
32.28,22.3046833,39.1035667,2022-05-06T08:10:25.000Z
32.34,22.3046833,39.1035833,2022-05-06T09:10:25.000Z
32.4,22.3046667,39.1036,2022-05-06T10:10:25.000Z
32.4,22.3046667,39.1035833,2022-05-06T11:10:25.000Z
32.42,22.3046667,39.1035667,2022-05-06T12:10:25.000Z
32.32,22.3046833,39.1036,2022-05-06T13:10:25.000Z
32.24,22.3047167,39.1035833,2022-05-06T14:10:25.000Z
32.04,22.3047167,39.1035833,2022-05-06T15:10:25.000Z
31.84,22.3047167,39.1035833,2022-05-06T16:10:25.000Z
31.72,22.3047,39.1035667,2022-05-06T17:10:25.000Z
31.64,22.3046833,39.1035667,2022-05-06T18:10:25.000Z
31.56,22.3046667,39.1035667,2022-05-06T19:10:25.000Z
31.54,22.3046833,39.1035833,2022-05-06T20:10:25.000Z
31.42,22.3046667,39.1035667,2022-05-06T21:10:25.000Z
31.36,22.3046667,39.10355,2022-05-06T22:10:25.000Z
31.28,22.3046667,39.1035333,2022-05-06T23:10:25.000Z
31.22,22.3046333,39.10355,2022-05-07T00:10:25.000Z
31.1,22.30465,39.10355,2022-05-07T01:10:25.000Z
31.02,22.30465,39.1035667,2022-05-07T02:10:25.000Z
30.94,22.3046333,39.10355,2022-05-07T03:10:25.000Z
31.0,22.30465,39.1035667,2022-05-07T04:10:25.000Z
31.12,22.30465,39.1035667,2022-05-07T05:10:25.000Z
31.22,22.30465,39.1036,2022-05-07T06:10:25.000Z
31.34,22.3046667,39.1035833,2022-05-07T07:10:25.000Z
31.42,22.30465,39.1036,2022-05-07T08:10:25.000Z
31.54,22.3046833,39.1035833,2022-05-07T09:10:25.000Z
31.6,22.3046833,39.1035833,2022-05-07T10:10:25.000Z
31.64,22.3046833,39.1035833,2022-05-07T11:10:25.000Z
31.64,22.3046667,39.1036,2022-05-07T12:10:25.000Z
31.56,22.3047,39.1036,2022-05-07T13:10:25.000Z
31.42,22.3047,39.1036,2022-05-07T14:10:25.000Z
31.2,22.3046833,39.1036167,2022-05-07T15:10:25.000Z
31.08,22.3047,39.1036,2022-05-07T16:10:25.000Z
30.96,22.3047,39.1035833,2022-05-07T17:10:25.000Z
30.92,22.3047,39.1035833,2022-05-07T18:10:25.000Z
30.78,22.3047167,39.1035667,2022-05-07T19:10:25.000Z
30.68,22.3046833,39.1035833,2022-05-07T20:10:25.000Z
30.66,22.3046833,39.10355,2022-05-07T21:10:25.000Z
30.6,22.30465,39.1035333,2022-05-07T22:10:25.000Z
30.54,22.3046667,39.10355,2022-05-07T23:10:25.000Z
30.44,22.3046167,39.1035667,2022-05-08T00:10:25.000Z
30.4,22.30465,39.1035667,2022-05-08T01:10:25.000Z
30.34,22.3046667,39.1035667,2022-05-08T02:10:25.000Z
30.26,22.30465,39.1035667,2022-05-08T03:10:25.000Z
30.28,22.30465,39.1035667,2022-05-08T04:10:25.000Z
30.42,22.3046667,39.1035667,2022-05-08T05:10:25.000Z
30.58,22.3046667,39.1035833,2022-05-08T06:10:25.000Z
30.76,22.30465,39.1036167,2022-05-08T07:10:25.000Z
30.92,22.3046333,39.1036,2022-05-08T08:10:25.000Z
31.06,22.30465,39.1036,2022-05-08T09:10:25.000Z
31.1,22.3046667,39.1036,2022-05-08T10:10:25.000Z
31.16,22.3046667,39.1036,2022-05-08T11:10:25.000Z
31.22,22.30465,39.1036,2022-05-08T12:10:25.000Z
31.18,22.3046667,39.1036167,2022-05-08T13:10:25.000Z
31.12,22.3046667,39.1036,2022-05-08T14:10:25.000Z
31.0,22.3046667,39.1035833,2022-05-08T15:10:25.000Z
30.42,22.3047,39.1036,2022-05-08T16:10:25.000Z
30.24,22.3046833,39.1035833,2022-05-08T17:10:25.000Z
30.1,22.30465,39.1035833,2022-05-08T18:10:25.000Z
30.06,22.3046667,39.1035833,2022-05-08T19:10:25.000Z
30.0,22.3046667,39.1036167,2022-05-08T20:10:25.000Z
29.94,22.30465,39.1036167,2022-05-08T21:10:25.000Z
29.9,22.3046667,39.1035833,2022-05-08T22:10:25.000Z
29.84,22.3046667,39.1036,2022-05-08T23:10:25.000Z
29.8,22.3046667,39.1036,2022-05-09T00:10:25.000Z
29.76,22.3046333,39.1035833,2022-05-09T01:10:25.000Z
29.74,22.3046667,39.1036,2022-05-09T02:10:25.000Z
29.68,22.3046667,39.1035667,2022-05-09T03:10:25.000Z
29.7,22.3046667,39.1035667,2022-05-09T04:10:25.000Z
29.9,22.3046833,39.10355,2022-05-09T05:10:25.000Z
30.28,22.3046667,39.1035833,2022-05-09T06:10:25.000Z
30.42,22.30465,39.1036167,2022-05-09T07:10:25.000Z
30.56,22.30465,39.1036,2022-05-09T08:10:25.000Z
30.76,22.3046667,39.1036,2022-05-09T09:10:25.000Z
30.86,22.30465,39.1036,2022-05-09T10:10:25.000Z
30.98,22.3046667,39.1035833,2022-05-09T11:10:25.000Z
30.96,22.3046667,39.1035833,2022-05-09T12:10:25.000Z
30.92,22.3046833,39.1036,2022-05-09T13:10:25.000Z
30.88,22.3046667,39.1036,2022-05-09T14:10:25.000Z
30.7,22.3046833,39.1036,2022-05-09T15:10:25.000Z
30.6,22.3047167,39.1036,2022-05-09T16:10:25.000Z
30.58,22.3046833,39.1036167,2022-05-09T17:10:25.000Z
30.58,22.3046667,39.1035833,2022-05-09T18:10:25.000Z
30.56,22.3046833,39.1035833,2022-05-09T19:10:25.000Z
30.52,22.3046667,39.1036167,2022-05-09T20:10:25.000Z
30.48,22.3046667,39.1035833,2022-05-09T21:10:25.000Z
30.42,22.3046833,39.1036,2022-05-09T22:10:25.000Z
30.38,22.3046833,39.1035667,2022-05-09T23:10:25.000Z
30.32,22.3046667,39.1035667,2022-05-10T00:10:25.000Z
30.26,22.3046667,39.1035833,2022-05-10T01:10:25.000Z
30.24,22.3046833,39.1035667,2022-05-10T02:10:25.000Z
30.18,22.30465,39.1035833,2022-05-10T03:10:25.000Z
30.24,22.30465,39.1035667,2022-05-10T04:10:25.000Z
30.48,22.3046333,39.1035833,2022-05-10T05:10:25.000Z
30.72,22.30465,39.1035833,2022-05-10T06:10:25.000Z
30.96,22.30465,39.1036,2022-05-10T07:10:25.000Z
31.32,22.30465,39.1036,2022-05-10T08:10:25.000Z
31.42,22.3046667,39.1036167,2022-05-10T09:10:25.000Z
31.6,22.30465,39.1036,2022-05-10T10:10:25.000Z
31.62,22.30465,39.1036,2022-05-10T11:10:25.000Z
31.52,22.30465,39.1036,2022-05-10T12:10:25.000Z
31.38,22.3046333,39.1036333,2022-05-10T13:10:25.000Z
31.32,22.3046667,39.1036,2022-05-10T14:10:25.000Z
31.18,22.3046833,39.1036,2022-05-10T15:10:25.000Z
31.06,22.3046833,39.1036,2022-05-10T16:10:25.000Z
30.96,22.3047,39.1035667,2022-05-10T17:10:25.000Z
30.92,22.3046833,39.1035667,2022-05-10T18:10:25.000Z
30.88,22.3046667,39.1035833,2022-05-10T19:10:25.000Z
30.84,22.3046667,39.1036,2022-05-10T20:10:25.000Z
30.82,22.30465,39.1035833,2022-05-10T21:10:25.000Z
30.76,22.3046667,39.1035667,2022-05-10T22:10:25.000Z
30.74,22.30465,39.1035833,2022-05-10T23:10:25.000Z
30.68,22.3046667,39.1035667,2022-05-11T00:10:25.000Z
30.6,22.3046333,39.1035667,2022-05-11T01:10:25.000Z
30.58,22.3046667,39.1035667,2022-05-11T02:10:25.000Z
30.54,22.3046667,39.1035667,2022-05-11T03:10:25.000Z
30.58,22.3046667,39.1035833,2022-05-11T04:10:25.000Z
30.7,22.30465,39.1035833,2022-05-11T05:10:25.000Z
30.98,22.30465,39.1035833,2022-05-11T06:10:25.000Z
31.18,22.30465,39.1035833,2022-05-11T07:10:25.000Z
31.06,22.3046833,39.1035833,2022-05-11T08:10:25.000Z
31.16,22.3046667,39.1036,2022-05-11T09:10:25.000Z
31.24,22.3046833,39.1036,2022-05-11T10:10:25.000Z
31.28,22.3046833,39.1035667,2022-05-11T11:10:25.000Z
31.28,22.3046833,39.1035833,2022-05-11T12:10:25.000Z
31.22,22.3046833,39.1036,2022-05-11T13:10:25.000Z
31.12,22.3046833,39.1036,2022-05-11T14:10:25.000Z
30.96,22.3047,39.1036,2022-05-11T15:10:25.000Z
30.86,22.3047167,39.1035833,2022-05-11T16:10:25.000Z
30.76,22.3047,39.1035333,2022-05-11T17:10:25.000Z
